"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"530","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485787.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like","GO:0000145; GO:0006612; GO:0006887; GO:0006893; GO:0006903; GO:0006904; GO:0007268; GO:0008021; GO:0014069; GO:0030010; GO:0030165; GO:0030426; GO:0031252; GO:0032584; GO:0032991; GO:0043005; GO:0043025; GO:0043198; GO:0043209; GO:0044091; GO:0044877; GO:0045202; GO:0048709; GO:0050850; GO:0051223; GO:0055108; GO:0090522; GO:0090543","chemical synaptic transmission [GO:0007268]; establishment of cell polarity [GO:0030010]; exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; Golgi to transport vesicle transport [GO:0055108]; membrane biogenesis [GO:0044091]; oligodendrocyte differentiation [GO:0048709]; positive regulation of calcium-mediated signaling [GO:0050850]; protein targeting to membrane [GO:0006612]; regulation of protein transport [GO:0051223]; vesicle docking involved in exocytosis [GO:0006904]; vesicle targeting [GO:0006903]; vesicle tethering involved in exocytosis [GO:0090522]","cell leading edge [GO:0031252]; dendritic shaft [GO:0043198]; exocyst [GO:0000145]; Flemming body [GO:0090543]; growth cone [GO:0030426]; growth cone membrane [GO:0032584]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]","PDZ domain binding [GO:0030165]; protein-containing complex binding [GO:0044877]"
"531","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485795.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like","GO:0000145; GO:0006612; GO:0006887; GO:0006893; GO:0006903; GO:0006904; GO:0007268; GO:0008021; GO:0014069; GO:0030010; GO:0030165; GO:0030426; GO:0031252; GO:0032584; GO:0032991; GO:0043005; GO:0043025; GO:0043198; GO:0043209; GO:0044091; GO:0044877; GO:0045202; GO:0048709; GO:0050850; GO:0051223; GO:0055108; GO:0090522; GO:0090543","chemical synaptic transmission [GO:0007268]; establishment of cell polarity [GO:0030010]; exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; Golgi to transport vesicle transport [GO:0055108]; membrane biogenesis [GO:0044091]; oligodendrocyte differentiation [GO:0048709]; positive regulation of calcium-mediated signaling [GO:0050850]; protein targeting to membrane [GO:0006612]; regulation of protein transport [GO:0051223]; vesicle docking involved in exocytosis [GO:0006904]; vesicle targeting [GO:0006903]; vesicle tethering involved in exocytosis [GO:0090522]","cell leading edge [GO:0031252]; dendritic shaft [GO:0043198]; exocyst [GO:0000145]; Flemming body [GO:0090543]; growth cone [GO:0030426]; growth cone membrane [GO:0032584]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]","PDZ domain binding [GO:0030165]; protein-containing complex binding [GO:0044877]"
"532","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485793.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like","GO:0000145; GO:0006612; GO:0006887; GO:0006893; GO:0006903; GO:0006904; GO:0007268; GO:0008021; GO:0014069; GO:0030010; GO:0030165; GO:0030426; GO:0031252; GO:0032584; GO:0032991; GO:0043005; GO:0043025; GO:0043198; GO:0043209; GO:0044091; GO:0044877; GO:0045202; GO:0048709; GO:0050850; GO:0051223; GO:0055108; GO:0090522; GO:0090543","chemical synaptic transmission [GO:0007268]; establishment of cell polarity [GO:0030010]; exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; Golgi to transport vesicle transport [GO:0055108]; membrane biogenesis [GO:0044091]; oligodendrocyte differentiation [GO:0048709]; positive regulation of calcium-mediated signaling [GO:0050850]; protein targeting to membrane [GO:0006612]; regulation of protein transport [GO:0051223]; vesicle docking involved in exocytosis [GO:0006904]; vesicle targeting [GO:0006903]; vesicle tethering involved in exocytosis [GO:0090522]","cell leading edge [GO:0031252]; dendritic shaft [GO:0043198]; exocyst [GO:0000145]; Flemming body [GO:0090543]; growth cone [GO:0030426]; growth cone membrane [GO:0032584]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]","PDZ domain binding [GO:0030165]; protein-containing complex binding [GO:0044877]"
"533","NC_035784.1",75291847,75291847,-75.6345177664975,"+",1.2178781526645e-42,1.08906420207973e-39,75291724,75294827,75269145,75335182,"111134646",75269145,75335182,"XM_022483877.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646",NA,NA,NA,NA
"534","NC_035784.1",75291847,75291847,-75.6345177664975,"+",1.2178781526645e-42,1.08906420207973e-39,75291724,75294827,75269145,75335182,"111134646",75278462,75335182,"XM_022483878.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646",NA,NA,NA,NA
"535","NC_035784.1",75314858,75314858,-51.8969794250693,"+",3.88168413132208e-29,9.74288674326729e-27,75314813,75315123,75269145,75335182,"111134646",75269145,75335182,"XM_022483877.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646",NA,NA,NA,NA
"536","NC_035784.1",75314858,75314858,-51.8969794250693,"+",3.88168413132208e-29,9.74288674326729e-27,75314813,75315123,75269145,75335182,"111134646",75278462,75335182,"XM_022483878.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646",NA,NA,NA,NA
"537","NC_035784.1",76218383,76218383,63.8339920948617,"+",5.35528077919722e-25,8.42959725773957e-23,76217988,76218545,76212133,76220093,"111138362",76212133,76220093,"XM_022490290.1","Q15696","U2AFM_HUMAN",7e-66,"U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2-like",NA,NA,NA,NA
"538","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.23,"putative ankyrin repeat protein RF_0381",NA,NA,NA,NA
"539","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",9e-07,"putative ankyrin repeat protein RF_0381",NA,NA,NA,NA
"540","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",1e-13,"putative ankyrin repeat protein RF_0381",NA,NA,NA,NA
"541","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",2.4,"putative ankyrin repeat protein RF_0381",NA,NA,NA,NA
"542","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.61,"putative ankyrin repeat protein RF_0381",NA,NA,NA,NA
"543","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.11,"putative ankyrin repeat protein RF_0381",NA,NA,NA,NA
"544","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.035,"putative ankyrin repeat protein RF_0381",NA,NA,NA,NA
"545","NC_035784.1",79841167,79841167,51.3280145815151,"+",5.63990812562758e-51,9.63769148639438e-48,79840214,79841172,79823553,79844002,"111132625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","NC_035784.1",81784752,81784752,51.7203107658158,"+",4.74747850642396e-12,1.41022780181074e-10,81784745,81785265,81781847,81792574,"111132665",81781847,81792574,"XM_022480491.1","P27446","FYN_XIPHE",7e-107,"tyrosine-protein kinase SRK2-like","GO:0004715; GO:0005524; GO:0007275; GO:0046872","multicellular organism development [GO:0007275]","","ATP binding [GO:0005524]; metal ion binding [GO:0046872]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]"
"547","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82537763,82547216,"XM_022490142.1","Q5R939","F204A_PONAB",1e-12,"protein FAM204A-like","","","",""
"548","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82536685,82547216,"XM_022490144.1","Q5R939","F204A_PONAB",2e-12,"protein FAM204A-like","","","",""
"549","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82518183,82547216,"XM_022490145.1","Q5R939","F204A_PONAB",7e-13,"protein FAM204A-like","","","",""
"550","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82537762,82566248,"XM_022490143.1","Q5R939","F204A_PONAB",2e-12,"protein FAM204A-like","","","",""
"551","NC_035784.1",85967659,85967659,-58.4541062801932,"+",7.49613059936441e-13,2.51880491848493e-11,85967054,85968172,85931610,86013571,"111136260",85931616,86013571,"XM_022486979.1","A1Z9A8","PTCD3_DROME",7e-18,"protein PTCD3 homolog",NA,NA,NA,NA
"552","NC_035784.1",85967659,85967659,-58.4541062801932,"+",7.49613059936441e-13,2.51880491848493e-11,85967054,85968172,85931610,86013571,"111136260",85931610,86013571,"XM_022486980.1","A1Z9A8","PTCD3_DROME",6e-18,"protein PTCD3 homolog",NA,NA,NA,NA
"553","NC_035784.1",86309405,86309405,-50.4385964912281,"+",1.34320633885362e-06,1.39533285668577e-05,86307926,86310480,86307820,86345109,"111136917",86307847,86345109,"XM_022488086.1","Q9VB74","NKAP_DROME",5e-46,"NF-kappa-B-activating protein-like",NA,NA,NA,NA
"554","NC_035784.1",86309405,86309405,-50.4385964912281,"+",1.34320633885362e-06,1.39533285668577e-05,86307926,86310480,86307820,86345109,"111136917",86307820,86345109,"XM_022488088.1","Q9VB74","NKAP_DROME",5e-46,"NF-kappa-B-activating protein-like",NA,NA,NA,NA
"555","NC_035784.1",86309405,86309405,-50.4385964912281,"+",1.34320633885362e-06,1.39533285668577e-05,86307926,86310480,86307820,86345109,"111136917",86310481,86345109,"XM_022488089.1","Q9VB74","NKAP_DROME",5e-46,"NF-kappa-B-activating protein-like",NA,NA,NA,NA
"556","NC_035784.1",87874189,87874189,52.3349436392915,"+",1.28880163234608e-14,5.56785523778278e-13,87867721,87875476,87859893,87957463,"111136988",87859893,87957463,"XM_022488197.1","Q5R5S4","PSMD1_PONAB",3e-13,"26S proteasome non-ATPase regulatory subunit 1-like",NA,NA,NA,NA
"557","NC_035784.1",87874189,87874189,52.3349436392915,"+",1.28880163234608e-14,5.56785523778278e-13,87867721,87875476,87859893,87957463,"111136988",87859893,87957463,"XM_022488197.1","Q5R5S4","PSMD1_PONAB",0,"26S proteasome non-ATPase regulatory subunit 1-like",NA,NA,NA,NA
"558","NC_035784.1",91582933,91582933,-53.8045112781955,"+",4.0289322734019e-20,3.57333786257541e-18,91581415,91583148,91574915,91584275,"111135526",91574915,91581297,"XM_022485675.1","P23919","KTHY_HUMAN",1e-62,"thymidylate kinase-like","GO:0004550; GO:0004798; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0005829; GO:0006227; GO:0006233; GO:0006235; GO:0009041; GO:0015949; GO:0043627; GO:0045445; GO:0046105; GO:0046686; GO:0071363","cellular response to growth factor stimulus [GO:0071363]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]; dUDP biosynthetic process [GO:0006227]; myoblast differentiation [GO:0045445]; nucleobase-containing small molecule interconversion [GO:0015949]; response to cadmium ion [GO:0046686]; response to estrogen [GO:0043627]; thymidine biosynthetic process [GO:0046105]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634]","ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; thymidylate kinase activity [GO:0004798]; uridylate kinase activity [GO:0009041]"
"559","NC_035784.1",91582933,91582933,-53.8045112781955,"+",4.0289322734019e-20,3.57333786257541e-18,91581415,91583148,91574915,91584275,"111135526",91574915,91584275,"XM_022485674.1","P23919","KTHY_HUMAN",2e-65,"thymidylate kinase-like","GO:0004550; GO:0004798; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0005829; GO:0006227; GO:0006233; GO:0006235; GO:0009041; GO:0015949; GO:0043627; GO:0045445; GO:0046105; GO:0046686; GO:0071363","cellular response to growth factor stimulus [GO:0071363]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]; dUDP biosynthetic process [GO:0006227]; myoblast differentiation [GO:0045445]; nucleobase-containing small molecule interconversion [GO:0015949]; response to cadmium ion [GO:0046686]; response to estrogen [GO:0043627]; thymidine biosynthetic process [GO:0046105]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634]","ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; thymidylate kinase activity [GO:0004798]; uridylate kinase activity [GO:0009041]"
"560","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94929877,95024359,"XM_022484073.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"561","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",95014378,95024359,"XM_022484076.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"562","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94952690,95024359,"XM_022484068.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"563","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94984627,95024354,"XM_022484071.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"564","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94980660,95024359,"XM_022484074.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"565","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94972610,95024354,"XM_022484072.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"566","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94977373,95024359,"XM_022484070.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"567","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936009,95024359,"XM_022484067.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"568","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936009,95024359,"XM_022484064.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"569","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94955328,95024359,"XM_022484075.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"570","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",95002124,95024359,"XM_022484063.1","P49701","VDR_COTJA",5e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"571","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936011,95024359,"XM_022484069.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like",NA,NA,NA,NA
"572","NC_035784.1",95098214,95098214,-50.6696428571429,"+",2.57769232640659e-10,5.71703707002426e-09,95097529,95098886,95090831,95100453,"111133672",95090831,95100453,"XM_022482270.1","P62597","POTE1_CHICK",2e-56,"protection of telomeres protein 1-like",NA,NA,NA,NA
"573","NC_035784.1",96552801,96552801,50.0833333333333,"+",6.84769561146376e-18,4.60991458405232e-16,96552758,96553076,96544978,96559193,"111136507",96544978,96559193,"XM_022487401.1","Q2TAF4","INT6A_XENLA",6e-09,"integrator complex subunit 6-like",NA,NA,NA,NA
"574","NC_035784.1",96552801,96552801,50.0833333333333,"+",6.84769561146376e-18,4.60991458405232e-16,96552758,96553076,96544978,96559193,"111136507",96544978,96559193,"XM_022487401.1","Q2TAF4","INT6A_XENLA",0,"integrator complex subunit 6-like",NA,NA,NA,NA
"575","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432056.1","B5DF93","PATL1_RAT",2e-51,"protein PAT1 homolog 1-like",NA,NA,NA,NA
"576","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432057.1","B5DF93","PATL1_RAT",1e-51,"protein PAT1 homolog 1-like",NA,NA,NA,NA
"577","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432056.1","B5DF93","PATL1_RAT",7e-06,"protein PAT1 homolog 1-like",NA,NA,NA,NA
"578","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432057.1","B5DF93","PATL1_RAT",3e-06,"protein PAT1 homolog 1-like",NA,NA,NA,NA
"579","NC_035786.1",8624214,8624214,60.4520547945206,"+",2.41710871636088e-20,2.19448846526367e-18,8623812,8624263,8622458,8628493,"111104374",8622458,8628493,"XM_022438280.1","F6YVB9","E2F7_XENTR",3e-61,"transcription factor E2F7-like","GO:0000122; GO:0000978; GO:0000981; GO:0002040; GO:0003677; GO:0003700; GO:0003714; GO:0005634; GO:0008134; GO:0008285; GO:0030330; GO:0032466; GO:0032877; GO:0043565; GO:0045944; GO:0051726; GO:0060718; GO:0070365; GO:0071930; GO:0090575; GO:2000134","chorionic trophoblast cell differentiation [GO:0060718]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; hepatocyte differentiation [GO:0070365]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cytokinesis [GO:0032466]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0071930]; positive regulation of DNA endoreduplication [GO:0032877]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell cycle [GO:0051726]; sprouting angiogenesis [GO:0002040]","nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]"
"580","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"581","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"582","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",4e-136,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"583","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"584","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"585","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"586","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",9e-09,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"587","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"588","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"589","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"590","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"591","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",3e-136,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"592","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",8e-137,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"593","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"594","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"595","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",2e-137,"serine/threonine-protein kinase Nek9-like",NA,NA,NA,NA
"596","NC_035786.1",41858572,41858572,-50.2873867202652,"+",5.05244911024724e-29,1.25177514390185e-26,41858066,41858587,41850385,41933795,"111103279",41850385,41933795,"XM_022436416.1","Q9IBG7","KCP_XENLA",1e-08,"uncharacterized LOC111103279",NA,NA,NA,NA
"597","NC_035786.1",41858572,41858572,-50.2873867202652,"+",5.05244911024724e-29,1.25177514390185e-26,41858066,41858587,41850385,41933795,"111103279",41850385,41933795,"XM_022436416.1","Q9IBG7","KCP_XENLA",0,"uncharacterized LOC111103279",NA,NA,NA,NA
"598","NC_035786.1",41858572,41858572,-50.2873867202652,"+",5.05244911024724e-29,1.25177514390185e-26,41858066,41858587,41850385,41933795,"111103279",41850385,41933795,"XM_022436416.1","Q9IBG7","KCP_XENLA",4e-60,"uncharacterized LOC111103279",NA,NA,NA,NA
