"","Genbank","V2","Uniprot","V4","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","mRNAchromosome","Gnomon","mRNA","mRNAstart","mRNAend","V6","mRNAstrand","V8","V9","DMLchromosome","DMLstart","DMLend","DMR","Percentdiff","ID","Parent","Dbxref=GeneID","V18","V19","Name","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"129","XM_022464030.1","sp","Q01484","ANK2_HUMAN",67.5,717,226,1,176,2305,17,733,0,991,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"130","XM_022464030.1","sp","Q01484","ANK2_HUMAN",45.95,74,40,0,2287,2508,530,603,2e-10,69.3,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"131","XM_022464030.1","sp","Q01484","ANK2_HUMAN",45.76,59,32,0,2278,2454,127,185,2e-07,59.7,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"132","XM_022464030.1","sp","Q01484","ANK2_HUMAN",43.18,88,50,0,2281,2544,429,516,3e-11,71.6,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"133","XM_022464030.1","sp","Q01484","ANK2_HUMAN",37.78,622,374,3,320,2149,193,813,4e-107,372,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"134","XM_022464030.1","sp","Q01484","ANK2_HUMAN",31.52,92,63,0,2269,2544,25,116,0.001,47,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"135","XM_022464030.1","sp","Q01484","ANK2_HUMAN",42.22,90,52,0,2275,2544,592,681,1e-11,73.2,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"136","XM_022464030.1","sp","Q01484","ANK2_HUMAN",36.67,90,57,0,2275,2544,93,182,3e-10,68.6,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"137","XM_022464030.1","sp","Q01484","ANK2_HUMAN",44.19,86,48,0,2287,2544,266,351,4e-11,71.6,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"138","XM_022464030.1","sp","Q01484","ANK2_HUMAN",40,90,54,0,2275,2544,229,318,3e-12,75.1,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"139","XM_022464030.1","sp","Q01484","ANK2_HUMAN",44.19,86,48,0,2287,2544,299,384,8e-10,67.4,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"140","XM_022464030.1","sp","Q01484","ANK2_HUMAN",39.29,84,51,0,2293,2544,499,582,2e-08,62.8,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"141","XM_022464030.1","sp","Q01484","ANK2_HUMAN",70.93,86,25,0,2287,2544,728,813,0,130,"NC_035781.1","Gnomon","mRNA",3401689,3401690,".","-",".","ID=rna7119;Parent=gene4209;Dbxref=GeneID:111122318,Genbank:XM_022464030.1;Name=XM_022464030.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 3 bases in 2 codons;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111122318;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=ankyrin-3-like;transcript_id=XM_022464030.1","NC_035781.1",3401688,3401690,"-",52,"ID=rna7119","Parent=gene4209","Dbxref=GeneID",111122318,"Genbank","Name=XM_022464030.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 3 bases in 2 codons","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111122318","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=ankyrin-3-like","transcript_id=XM_022464030.1"
"142","XM_022466484.1","sp","A4IF63","TRIM2_BOVIN",51.23,773,333,6,734,3037,11,744,0,801,"NC_035782.1","Gnomon","mRNA",4729349,4729350,".","+",".","ID=rna13976;Parent=gene8312;Dbxref=GeneID:111123849,Genbank:XM_022466484.1;Name=XM_022466484.1;gbkey=mRNA;gene=LOC111123849;model_evidence=Supporting evidence includes similarity to: 7 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns;product=tripartite motif-containing protein 2-like%2C transcript variant X8;transcript_id=XM_022466484.1","NC_035782.1",4729348,4729350,"-",50,"ID=rna13976","Parent=gene8312","Dbxref=GeneID",111123849,"Genbank","Name=XM_022466484.1","gbkey=mRNA","gene=LOC111123849","model_evidence=Supporting evidence includes similarity to"," 7 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns","product=tripartite motif-containing protein 2-like%2C transcript variant X8","transcript_id=XM_022466484.1","","",""
"143","XM_022466485.1","sp","A4IF63","TRIM2_BOVIN",50.97,773,335,6,739,3042,11,744,0,796,"NC_035782.1","Gnomon","mRNA",4729349,4729350,".","+",".","ID=rna13975;Parent=gene8312;Dbxref=GeneID:111123849,Genbank:XM_022466485.1;Name=XM_022466485.1;gbkey=mRNA;gene=LOC111123849;model_evidence=Supporting evidence includes similarity to: 3 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 2 samples with support for all annotated introns;product=tripartite motif-containing protein 2-like%2C transcript variant X9;transcript_id=XM_022466485.1","NC_035782.1",4729348,4729350,"-",50,"ID=rna13975","Parent=gene8312","Dbxref=GeneID",111123849,"Genbank","Name=XM_022466485.1","gbkey=mRNA","gene=LOC111123849","model_evidence=Supporting evidence includes similarity to"," 3 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 2 samples with support for all annotated introns","product=tripartite motif-containing protein 2-like%2C transcript variant X9","transcript_id=XM_022466485.1","","",""
"144","XM_022466707.1","sp","Q4FZX5","MSRB2_RAT",27.69,65,47,0,2171,1977,67,131,3.3,34.3,"NC_035782.1","Gnomon","mRNA",6897407,6897408,".","-",".","ID=rna14165;Parent=gene8437;Dbxref=GeneID:111123959,Genbank:XM_022466707.1;Name=XM_022466707.1;gbkey=mRNA;gene=LOC111123959;model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 10 samples with support for all annotated introns;product=supervillin-like;transcript_id=XM_022466707.1","NC_035782.1",6897406,6897408,"-",-60,"ID=rna14165","Parent=gene8437","Dbxref=GeneID",111123959,"Genbank","Name=XM_022466707.1","gbkey=mRNA","gene=LOC111123959","model_evidence=Supporting evidence includes similarity to"," 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 10 samples with support for all annotated introns","product=supervillin-like","transcript_id=XM_022466707.1","","",""
"145","XM_022469956.1","sp","Q05BQ5","MBTD1_HUMAN",51.86,590,263,7,418,2175,42,614,0,589,"NC_035782.1","Gnomon","mRNA",60236511,60236512,".","-",".","ID=rna20190;Parent=gene11671;Dbxref=GeneID:111125807,Genbank:XM_022469956.1;Name=XM_022469956.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 1 base in 1 codon;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111125807;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 99%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns;product=MBT domain-containing protein 1-like;transcript_id=XM_022469956.1","NC_035782.1",60236510,60236512,"+",50,"ID=rna20190","Parent=gene11671","Dbxref=GeneID",111125807,"Genbank","Name=XM_022469956.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 1 base in 1 codon","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111125807","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 99%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns","product=MBT domain-containing protein 1-like","transcript_id=XM_022469956.1"
"146","XM_022470713.1","sp","Q8C092","TAF5_MOUSE",52.82,710,270,5,100,2040,94,801,0,751,"NC_035782.1","Gnomon","mRNA",6685344,6685345,".","-",".","ID=rna14152;Parent=gene8426;Dbxref=GeneID:111126227,Genbank:XM_022470713.1;Name=XM_022470713.1;gbkey=mRNA;gene=LOC111126227;model_evidence=Supporting evidence includes similarity to: 5 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=transcription initiation factor TFIID subunit 5-like;transcript_id=XM_022470713.1","NC_035782.1",6685343,6685345,"-",-65,"ID=rna14152","Parent=gene8426","Dbxref=GeneID",111126227,"Genbank","Name=XM_022470713.1","gbkey=mRNA","gene=LOC111126227","model_evidence=Supporting evidence includes similarity to"," 5 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=transcription initiation factor TFIID subunit 5-like","transcript_id=XM_022470713.1","","",""
"147","XM_022470713.1","sp","Q8C092","TAF5_MOUSE",52.82,710,270,5,100,2040,94,801,0,751,"NC_035782.1","Gnomon","mRNA",6685311,6685312,".","-",".","ID=rna14152;Parent=gene8426;Dbxref=GeneID:111126227,Genbank:XM_022470713.1;Name=XM_022470713.1;gbkey=mRNA;gene=LOC111126227;model_evidence=Supporting evidence includes similarity to: 5 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=transcription initiation factor TFIID subunit 5-like;transcript_id=XM_022470713.1","NC_035782.1",6685310,6685312,"-",-51,"ID=rna14152","Parent=gene8426","Dbxref=GeneID",111126227,"Genbank","Name=XM_022470713.1","gbkey=mRNA","gene=LOC111126227","model_evidence=Supporting evidence includes similarity to"," 5 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=transcription initiation factor TFIID subunit 5-like","transcript_id=XM_022470713.1","","",""
"148","XM_022470713.1","sp","Q8C092","TAF5_MOUSE",52.82,710,270,5,100,2040,94,801,0,751,"NC_035782.1","Gnomon","mRNA",6685350,6685351,".","-",".","ID=rna14152;Parent=gene8426;Dbxref=GeneID:111126227,Genbank:XM_022470713.1;Name=XM_022470713.1;gbkey=mRNA;gene=LOC111126227;model_evidence=Supporting evidence includes similarity to: 5 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns;product=transcription initiation factor TFIID subunit 5-like;transcript_id=XM_022470713.1","NC_035782.1",6685349,6685351,"-",-63,"ID=rna14152","Parent=gene8426","Dbxref=GeneID",111126227,"Genbank","Name=XM_022470713.1","gbkey=mRNA","gene=LOC111126227","model_evidence=Supporting evidence includes similarity to"," 5 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 23 samples with support for all annotated introns","product=transcription initiation factor TFIID subunit 5-like","transcript_id=XM_022470713.1","","",""
"149","XM_022471073.1","sp","Q6GLQ4","PP1RA_XENLA",39.83,231,124,3,1976,2650,391,612,1e-37,157,"NC_035782.1","Gnomon","mRNA",72473475,72473476,".","-",".","ID=rna21601;Parent=gene12511;Dbxref=GeneID:111126428,Genbank:XM_022471073.1;Name=XM_022471073.1;gbkey=mRNA;gene=LOC111126428;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns;product=serine/threonine-protein phosphatase 1 regulatory subunit 10-like;transcript_id=XM_022471073.1","NC_035782.1",72473474,72473476,"+",-53,"ID=rna21601","Parent=gene12511","Dbxref=GeneID",111126428,"Genbank","Name=XM_022471073.1","gbkey=mRNA","gene=LOC111126428","model_evidence=Supporting evidence includes similarity to"," 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns","product=serine/threonine-protein phosphatase 1 regulatory subunit 10-like","transcript_id=XM_022471073.1","","",""
"150","XM_022471073.1","sp","Q6GLQ4","PP1RA_XENLA",58.06,31,12,1,2984,3073,788,818,6e-05,51.2,"NC_035782.1","Gnomon","mRNA",72473475,72473476,".","-",".","ID=rna21601;Parent=gene12511;Dbxref=GeneID:111126428,Genbank:XM_022471073.1;Name=XM_022471073.1;gbkey=mRNA;gene=LOC111126428;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns;product=serine/threonine-protein phosphatase 1 regulatory subunit 10-like;transcript_id=XM_022471073.1","NC_035782.1",72473474,72473476,"+",-53,"ID=rna21601","Parent=gene12511","Dbxref=GeneID",111126428,"Genbank","Name=XM_022471073.1","gbkey=mRNA","gene=LOC111126428","model_evidence=Supporting evidence includes similarity to"," 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns","product=serine/threonine-protein phosphatase 1 regulatory subunit 10-like","transcript_id=XM_022471073.1","","",""
"151","XM_022471073.1","sp","Q6GLQ4","PP1RA_XENLA",41.55,142,82,1,467,889,4,145,4e-28,126,"NC_035782.1","Gnomon","mRNA",72473475,72473476,".","-",".","ID=rna21601;Parent=gene12511;Dbxref=GeneID:111126428,Genbank:XM_022471073.1;Name=XM_022471073.1;gbkey=mRNA;gene=LOC111126428;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns;product=serine/threonine-protein phosphatase 1 regulatory subunit 10-like;transcript_id=XM_022471073.1","NC_035782.1",72473474,72473476,"+",-53,"ID=rna21601","Parent=gene12511","Dbxref=GeneID",111126428,"Genbank","Name=XM_022471073.1","gbkey=mRNA","gene=LOC111126428","model_evidence=Supporting evidence includes similarity to"," 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns","product=serine/threonine-protein phosphatase 1 regulatory subunit 10-like","transcript_id=XM_022471073.1","","",""
"152","XM_022472254.1","sp","O60290","ZN862_HUMAN",18.46,195,137,7,369,926,128,309,0.82,37.4,"NC_035780.1","Gnomon","mRNA",51428632,51428633,".","+",".","ID=rna5161;Parent=gene3038;Dbxref=GeneID:111127179,Genbank:XM_022472254.1;Name=XM_022472254.1;gbkey=mRNA;gene=LOC111127179;model_evidence=Supporting evidence includes similarity to: 100%25 coverage of the annotated genomic feature by RNAseq alignments;product=zinc finger protein 862-like;transcript_id=XM_022472254.1","NC_035780.1",51428631,51428633,"-",-56,"ID=rna5161","Parent=gene3038","Dbxref=GeneID",111127179,"Genbank","Name=XM_022472254.1","gbkey=mRNA","gene=LOC111127179","model_evidence=Supporting evidence includes similarity to"," 100%25 coverage of the annotated genomic feature by RNAseq alignments","product=zinc finger protein 862-like","transcript_id=XM_022472254.1","","",""
